edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
29,Privado,144592,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
24,Privado,493034,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,184078,Asociado-vocacional,11,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
44,Privado,191814,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
24,Privado,329852,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
47,Privado,177087,Algunos-cursos-universitarios,10,Separado,Adm-clerical,Soltero,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
35,Privado,234271,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
39,Gobierno-Federal,314822,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
42,Privado,195584,Assoc-acdm,12,Separado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
41,Privado,126850,Escuela-profesional,15,Casado-cónyuge-civil,Adm-clerical,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Filipinas,<=50K
36,Privado,279485,Bachillerato,9,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
44,Privado,267717,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,42,Estados-Unidos,>50K
42,desconocido,175935,Bachillerato,9,Separado,desconocido,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,200468,10mo grado,6,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,91501,Bachillerato,9,Casado-cónyuge-civil,Soporte-técnico,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
30,Privado,182771,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Estados-Unidos,>50K
21,Privado,538822,Bachillerato,9,Nunca-casado,Otro-servicio,Otro-familiar,Blanco,Hombre,0,0,40,México,<=50K
26,Privado,332008,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Soltero,Asiático-Isleño-Pacífico,Hombre,0,0,37,Taiwán,<=50K
57,Autónomo-incorporado,220789,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
32,Gobierno-Estatal,542265,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,193026,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,25505,Asociado-vocacional,11,Nunca-casado,Adm-clerical,Soltero,Negro,Mujer,0,0,35,Estados-Unidos,<=50K
44,Privado,201599,11vo grado,7,Nunca-casado,Operador-máquina-inspector,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
30,Gobierno-Estatal,54318,11vo grado,7,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
54,Autónomo-no-incorporado,57101,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
44,Privado,168515,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Alemania,<=50K
39,Privado,293291,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
55,Privado,70088,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
36,Privado,199346,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
30,Privado,378009,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
24,Privado,314182,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,<=50K
49,Privado,193047,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
42,Privado,112607,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
28,Gobierno-Local,146949,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
32,Privado,309513,Assoc-acdm,12,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
48,Autónomo-no-incorporado,191389,Algunos-cursos-universitarios,10,Separado,Ventas,Soltero,Blanco,Mujer,0,0,50,Estados-Unidos,<=50K
19,Privado,188568,Algunos-cursos-universitarios,10,Nunca-casado,Servicio-doméstico,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
27,Privado,215014,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,México,<=50K
27,Privado,184477,12vo grado,8,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
41,Autónomo-no-incorporado,204235,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
64,Autónomo-incorporado,272531,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
47,Privado,217750,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposa,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
22,Privado,200374,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Otro-familiar,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
24,Privado,498349,Licenciatura,13,Nunca-casado,Transporte-mudanzas,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
40,Autónomo-no-incorporado,57233,Asociado-vocacional,11,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
45,Privado,188432,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Privado,225779,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
48,Privado,46677,Assoc-acdm,12,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,42,Estados-Unidos,<=50K
41,Privado,227968,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Negro,Mujer,0,0,35,Haití,>50K
34,Privado,85355,Licenciatura,13,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
48,Privado,207120,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
20,Privado,224640,Assoc-acdm,12,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
39,Privado,139012,Licenciatura,13,Casado-cónyuge-civil,Adm-clerical,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Filipinas,>50K
40,Gobierno-Federal,130749,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
28,Privado,204516,10mo grado,6,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
41,Privado,197093,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
49,Autónomo-incorporado,431245,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
24,Privado,155150,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Gobierno-Estatal,216035,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
22,Privado,388247,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Privado,259301,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
48,Privado,238360,Licenciatura,13,Separado,Adm-clerical,Soltero,Asiático-Isleño-Pacífico,Mujer,0,0,40,Filipinas,<=50K
38,Privado,187748,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
48,Gobierno-Estatal,50748,Licenciatura,13,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
22,Privado,50136,5to-6to grado,3,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,El-Salvador,<=50K
42,Privado,111483,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
31,Privado,298871,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,China,<=50K
27,Privado,147340,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
44,Gobierno-Federal,243636,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
42,Gobierno-Local,194417,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
24,Privado,236696,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
38,Privado,337130,1ro-4to grado,2,Casado-cónyuge-ausente,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,México,<=50K
29,Privado,273051,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,52,Yugoslavia,>50K
33,Privado,268451,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
49,Gobierno-Local,405309,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
51,Autónomo-no-incorporado,99185,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
42,Privado,191765,Bachillerato,9,Divorciado,Otro-servicio,Otro-familiar,Negro,Mujer,0,0,35,Estados-Unidos,<=50K
21,Privado,253583,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,desconocido,297054,Bachillerato,9,Divorciado,desconocido,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
54,Privado,204397,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
52,Privado,173987,10mo grado,6,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Privado,91658,Algunos-cursos-universitarios,10,Divorciado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
45,Privado,232586,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
51,Autónomo-no-incorporado,291755,7mo-8vo grado,4,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,42,Estados-Unidos,<=50K
29,desconocido,207032,Bachillerato,9,Casado-cónyuge-ausente,desconocido,Soltero,Negro,Mujer,0,0,42,Haití,<=50K
23,Privado,161478,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Asiático-Isleño-Pacífico,Mujer,0,0,40,Estados-Unidos,<=50K
61,desconocido,69285,Bachillerato,9,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,0,0,37,Estados-Unidos,<=50K
26,Privado,491862,Asociado-vocacional,11,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
40,Privado,311534,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
32,Autónomo-no-incorporado,420895,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,47,Estados-Unidos,<=50K
39,Privado,226374,10mo grado,6,Divorciado,Otro-servicio,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
33,Gobierno-Federal,101345,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
35,Privado,48779,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
42,Privado,152676,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Privado,164877,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,44,Estados-Unidos,<=50K
33,Privado,97521,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,188246,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
26,Privado,189185,Bachillerato,9,Divorciado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
42,Gobierno-Estatal,163069,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
28,Privado,251905,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
29,Privado,112403,5to-6to grado,3,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,desconocido,<=50K
33,Autónomo-no-incorporado,195891,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
36,Privado,194905,Licenciatura,13,Viudo,Profesional-especialista,Soltero,Blanco,Mujer,0,0,44,Estados-Unidos,<=50K
40,Privado,31621,Bachillerato,9,Casado-cónyuge-ausente,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
40,Privado,196029,Bachillerato,9,Divorciado,Transporte-mudanzas,Soltero,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
36,Privado,107302,Bachillerato,9,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
45,Privado,151267,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,>50K
52,Privado,256861,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
24,Privado,82777,Bachillerato,9,Separado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
30,Privado,147430,Bachillerato,9,Casado-cónyuge-ausente,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
28,desconocido,60726,Bachillerato,9,Nunca-casado,desconocido,Hijo-propia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
46,Autónomo-no-incorporado,165754,Doctorado,16,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
36,Privado,448337,Bachillerato,9,Separado,Ventas,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
48,Privado,185079,Bachillerato,9,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,<=50K
36,Privado,418702,Asociado-vocacional,11,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
48,Privado,41504,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
18,Privado,261720,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,133963,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
66,desconocido,357750,11vo grado,7,Viudo,desconocido,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,60135,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
27,Privado,278720,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
22,Gobierno-Estatal,477505,Assoc-acdm,12,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,164711,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Otro-familiar,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Privado,208277,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
49,Privado,104542,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
29,Privado,286634,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
28,Privado,142712,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
26,Privado,336404,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,117983,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,41,Estados-Unidos,<=50K
72,desconocido,108796,Escuela-profesional,15,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
59,Privado,59469,Maestría,14,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Irán,<=50K
37,Privado,171968,Asociado-vocacional,11,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
56,desconocido,119254,10mo grado,6,Divorciado,desconocido,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
27,Privado,278617,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
39,Privado,72338,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Filipinas,>50K
30,Privado,63910,Bachillerato,9,Casado-cónyuge-civil,Ventas,Hijo-propia,Asiático-Isleño-Pacífico,Mujer,0,0,40,Estados-Unidos,<=50K
28,Privado,190350,9no grado,5,Casado-cónyuge-civil,Servicios-protección,Esposa,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
25,Gobierno-Estatal,176162,Licenciatura,13,Nunca-casado,Servicios-protección,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
18,Privado,37720,10mo grado,6,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,138441,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
52,Privado,146767,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
25,Privado,160445,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
26,Privado,211695,Licenciatura,13,Nunca-casado,Profesional-especialista,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
48,Privado,128796,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
39,Privado,111129,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
30,Gobierno-Local,44566,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
28,Privado,187397,Bachillerato,9,Nunca-casado,Otro-servicio,Otro-familiar,Otro,Hombre,0,0,48,México,<=50K
28,Autónomo-no-incorporado,119793,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
26,Autónomo-no-incorporado,231714,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
54,Privado,229272,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,>50K
66,desconocido,68219,9no grado,5,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,261725,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
61,Gobierno-Local,260167,Bachillerato,9,Viudo,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
53,Gobierno-Federal,155594,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
57,Autónomo-no-incorporado,79539,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Estados-Unidos,<=50K
41,Privado,469454,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
45,Privado,331482,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
43,Privado,225193,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
41,Privado,58484,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
31,Gobierno-Local,156464,Licenciatura,13,Nunca-casado,Profesional-especialista,Otro-familiar,Blanco,Hombre,0,0,40,desconocido,<=50K
50,Privado,344621,Bachillerato,9,Divorciado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
57,Privado,316000,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,246933,Bachillerato,9,Nunca-casado,Adm-clerical,Otro-familiar,Blanco,Hombre,0,0,40,México,<=50K
34,Privado,264651,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
39,Privado,176186,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
28,Privado,100219,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
32,Privado,46691,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
54,Gobierno-Local,224934,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
51,Privado,158508,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,36,Estados-Unidos,<=50K
67,Gobierno-Estatal,261203,7mo-8vo grado,4,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
24,Gobierno-Estatal,324637,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
25,Privado,267426,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
54,Privado,46401,Algunos-cursos-universitarios,10,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,47,Estados-Unidos,<=50K
32,Privado,114288,Bachillerato,9,Divorciado,Profesional-especialista,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
61,desconocido,203849,Algunos-cursos-universitarios,10,Divorciado,desconocido,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
41,Gobierno-Federal,193882,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
53,Privado,311269,Bachillerato,9,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
51,Privado,222615,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
27,Privado,380560,Bachillerato,9,Nunca-casado,Agricultura-pesca,Otro-familiar,Blanco,Hombre,0,0,40,México,<=50K
36,Privado,749636,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
43,Privado,105119,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
