edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
46,Privado,247286,Algunos-cursos-universitarios,10,Divorciado,Ventas,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
22,Privado,219042,10mo grado,6,Nunca-casado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
57,Privado,204751,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
58,Privado,113398,Bachillerato,9,Nunca-casado,Otro-servicio,Otro-familiar,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
25,?,170428,Licenciatura,13,Nunca-casado,?,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,0,0,28,Taiwán,<=50K
36,Privado,162424,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
29,Privado,263005,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Alemania,<=50K
42,Privado,369131,Assoc-acdm,12,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,>50K
43,Gobierno-Local,114859,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,17,Estados-Unidos,<=50K
46,Privado,405309,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Gobierno-Local,323627,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,12,Estados-Unidos,<=50K
40,Privado,106698,Assoc-acdm,12,Divorciado,Transporte-mudanzas,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
43,Privado,51506,12vo grado,8,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
48,Privado,117251,Bachillerato,9,Viudo,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,32,Estados-Unidos,<=50K
26,Privado,106705,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Negro,Hombre,0,0,28,Estados-Unidos,<=50K
30,Privado,217296,Asociado-vocacional,11,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
43,Privado,143368,Bachillerato,9,Divorciado,Agricultura-pesca,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
53,Gobierno-Local,86600,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
74,Gobierno-Estatal,117017,Algunos-cursos-universitarios,10,Separado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,16,Estados-Unidos,<=50K
64,?,104756,Algunos-cursos-universitarios,10,Viudo,?,Soltero,Blanco,Mujer,0,0,8,Estados-Unidos,<=50K
45,Privado,55720,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
32,Gobierno-Estatal,481096,5to-6to grado,3,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Mujer,0,0,10,Estados-Unidos,<=50K
23,?,281668,10mo grado,6,Nunca-casado,?,Hijo-propia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,186145,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
42,Autónomo-no-incorporado,96524,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
63,Privado,181153,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
25,Gobierno-Local,375170,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Negro,Mujer,0,0,35,Estados-Unidos,<=50K
37,Privado,360743,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
28,Autónomo-no-incorporado,420054,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Italia,<=50K
31,Privado,137681,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
44,Privado,101214,Licenciatura,13,Divorciado,Ventas,Soltero,Blanco,Hombre,0,0,44,Estados-Unidos,>50K
42,Gobierno-Local,213019,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
45,Privado,207540,Doctorado,16,Separado,Ejecutivo-administrativo,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
52,Privado,145333,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
40,Privado,107306,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
26,Privado,195327,Bachillerato,9,Nunca-casado,Ventas,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
55,Privado,196126,Licenciatura,13,Separado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,?,<=50K
17,Privado,175465,10mo grado,6,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,14,Estados-Unidos,<=50K
27,Privado,197905,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Privado,172571,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
17,Privado,25051,10mo grado,6,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Hombre,0,0,16,Estados-Unidos,<=50K
26,Privado,210714,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,52,Estados-Unidos,>50K
22,Privado,183083,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
51,Privado,99185,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,>50K
33,Privado,283921,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
41,Gobierno-Local,396467,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,0,50,Estados-Unidos,>50K
50,Privado,158680,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
26,Privado,202091,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
21,Privado,285127,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
53,Privado,218630,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
32,Autónomo-incorporado,99309,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
19,Privado,165505,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
22,Privado,122272,Licenciatura,13,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
47,Gobierno-Federal,44257,Licenciatura,13,Casado-cónyuge-ausente,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,>50K
51,Autónomo-incorporado,194995,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
42,Gobierno-Estatal,345969,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
28,Privado,31842,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,143582,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Asiático-Isleño-Pacífico,Mujer,0,0,35,Vietnam,<=50K
50,Privado,161438,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
22,Privado,317019,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,30,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,158451,Algunos-cursos-universitarios,10,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
60,Privado,225883,Algunos-cursos-universitarios,10,Viudo,Ventas,Soltero,Blanco,Mujer,0,0,27,Estados-Unidos,<=50K
58,Autónomo-incorporado,258883,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,>50K
62,Privado,26966,Algunos-cursos-universitarios,10,Viudo,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
47,Privado,202812,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,?,>50K
59,Privado,35411,Bachillerato,9,Viudo,Operador-máquina-inspector,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
41,Privado,190885,Bachillerato,9,Separado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,México,<=50K
31,Privado,182162,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,37,Estados-Unidos,<=50K
18,Privado,352640,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
64,Autónomo-no-incorporado,213945,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
51,Autónomo-no-incorporado,135102,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,65,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,102583,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
68,Privado,225612,Licenciatura,13,Viudo,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,35,Estados-Unidos,>50K
32,Privado,241802,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposa,Otro,Mujer,0,0,40,Estados-Unidos,<=50K
39,Privado,347434,9no grado,5,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,43,México,<=50K
37,Privado,305259,Assoc-acdm,12,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,48,Estados-Unidos,<=50K
29,Privado,140830,Bachillerato,9,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
44,Privado,291568,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Otro,Hombre,0,0,40,Estados-Unidos,<=50K
46,Privado,203067,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
40,Autónomo-no-incorporado,155106,9no grado,5,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
19,?,252752,Bachillerato,9,Nunca-casado,?,Hijo-propia,Negro,Hombre,0,0,35,Estados-Unidos,<=50K
52,Gobierno-Local,100226,Licenciatura,13,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
40,Privado,63503,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
61,Privado,95929,9no grado,5,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
30,Privado,187618,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
61,Autónomo-no-incorporado,92178,11vo grado,7,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,220362,Asociado-vocacional,11,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,84,Estados-Unidos,>50K
32,Gobierno-Local,209900,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,65,Estados-Unidos,>50K
32,Privado,272376,Assoc-acdm,12,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
32,Autónomo-no-incorporado,173854,Licenciatura,13,Divorciado,Profesional-especialista,Otro-familiar,Blanco,Hombre,0,0,35,Estados-Unidos,>50K
37,Privado,278924,Bachillerato,9,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
53,Privado,324568,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
51,Autónomo-incorporado,124963,Maestría,14,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
29,Privado,211299,Asociado-vocacional,11,Nunca-casado,Ventas,Fuera-de-familia,Negro,Hombre,0,0,45,Estados-Unidos,<=50K
48,Privado,192791,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
28,Privado,46868,Maestría,14,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
55,Gobierno-Local,31365,Licenciatura,13,Viudo,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
18,Privado,142647,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
60,Privado,116230,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
38,Privado,108907,Bachillerato,9,Divorciado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,?,<=50K
19,Privado,495982,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,10,Estados-Unidos,<=50K
18,Privado,334026,11vo grado,7,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
33,Privado,268571,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,213813,Algunos-cursos-universitarios,10,Divorciado,Soporte-técnico,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
29,Privado,241667,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
37,Privado,160920,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
50,Privado,107265,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
19,?,41609,Algunos-cursos-universitarios,10,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,10,Estados-Unidos,<=50K
43,?,109912,Licenciatura,13,Casado-cónyuge-civil,?,Esposa,Blanco,Mujer,0,0,7,Estados-Unidos,>50K
23,Privado,167424,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
47,Privado,270079,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,325923,Algunos-cursos-universitarios,10,Nunca-casado,Soporte-técnico,Hijo-propia,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
19,Privado,194905,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,12,Estados-Unidos,<=50K
47,Gobierno-Local,183486,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
36,Gobierno-Federal,153066,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
65,Privado,105252,Bachillerato,9,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
50,Privado,146310,9no grado,5,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
20,Privado,256504,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,6,Estados-Unidos,<=50K
17,Privado,121425,11vo grado,7,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,16,Estados-Unidos,<=50K
57,?,155259,Algunos-cursos-universitarios,10,Divorciado,?,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
53,Autónomo-no-incorporado,98829,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
47,Autónomo-incorporado,239321,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
62,Autónomo-incorporado,134768,Maestría,14,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
35,Privado,556902,Bachillerato,9,Divorciado,Otro-servicio,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,47907,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,43,Estados-Unidos,<=50K
23,Privado,114357,Bachillerato,9,Nunca-casado,Soporte-técnico,Hijo-propia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
39,Privado,90646,Asociado-vocacional,11,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
25,Privado,232914,Licenciatura,13,Casado-cónyuge-civil,Adm-clerical,Esposa,Negro,Mujer,0,0,38,Estados-Unidos,<=50K
24,Privado,192201,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Mujer,0,0,20,Estados-Unidos,<=50K
23,Privado,27776,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,137476,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,35,Estados-Unidos,>50K
30,Privado,100734,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
34,Privado,111746,Bachillerato,9,Separado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,45,Portugal,<=50K
32,Privado,184833,10mo grado,6,Separado,Artesanía-reparación,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
20,Privado,151780,Asociado-vocacional,11,Nunca-casado,Ventas,Fuera-de-familia,Negro,Mujer,0,0,35,Estados-Unidos,<=50K
38,Gobierno-Estatal,203628,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
18,Privado,137363,12vo grado,8,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
41,Privado,172307,9no grado,5,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,273403,Asociado-vocacional,11,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,<=50K
36,Gobierno-Estatal,37931,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
61,Privado,97030,Algunos-cursos-universitarios,10,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,30,Estados-Unidos,<=50K
30,Privado,54608,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
26,Privado,108542,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
27,Privado,253814,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
45,Privado,421412,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
47,Privado,207140,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
19,Privado,138153,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,10,Estados-Unidos,<=50K
29,Privado,46987,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,55,Estados-Unidos,<=50K
51,Autónomo-incorporado,183173,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,70,Estados-Unidos,>50K
34,Gobierno-Local,229531,Assoc-acdm,12,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
26,Privado,257405,5to-6to grado,3,Nunca-casado,Agricultura-pesca,Otro-familiar,Negro,Hombre,0,0,40,México,<=50K
20,Gobierno-Estatal,432052,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,15,Estados-Unidos,<=50K
43,Privado,397280,Assoc-acdm,12,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
20,Privado,38001,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
27,Privado,101618,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
46,Gobierno-Federal,332727,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
39,Privado,115215,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,178449,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,49,Estados-Unidos,<=50K
42,Privado,185267,Asociado-vocacional,11,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,32,Estados-Unidos,<=50K
23,Privado,410439,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
29,Privado,85572,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,0,42,Estados-Unidos,>50K
27,Privado,83517,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Hijo-propia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
43,Autónomo-no-incorporado,194726,Bachillerato,9,Divorciado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
23,Privado,322674,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Gobierno-Local,34540,Maestría,14,Divorciado,Profesional-especialista,Soltero,Blanco,Mujer,0,0,44,Estados-Unidos,<=50K
35,Gobierno-Local,211073,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,61,Estados-Unidos,>50K
30,Privado,194901,Bachillerato,9,Nunca-casado,Ventas,Otro-familiar,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
59,Privado,117059,11vo grado,7,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Amerindio-Esquimal,Hombre,0,0,40,Estados-Unidos,<=50K
28,Privado,51461,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
79,Privado,266119,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Gobierno-Local,92374,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Negro,Mujer,0,0,35,Estados-Unidos,>50K
54,Privado,175262,7mo-8vo grado,4,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,208249,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,62,Estados-Unidos,<=50K
22,?,110622,Licenciatura,13,Nunca-casado,?,Hijo-propia,Asiático-Isleño-Pacífico,Mujer,0,0,15,Taiwán,<=50K
34,Privado,146980,Bachillerato,9,Casado-cónyuge-ausente,Otro-servicio,Soltero,Blanco,Mujer,0,0,65,Estados-Unidos,<=50K
18,Privado,112974,11vo grado,7,Nunca-casado,Profesional-especialista,Otro-familiar,Blanco,Hombre,0,0,3,Estados-Unidos,<=50K
18,Privado,210932,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
46,Privado,145290,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Privado,198992,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
77,?,174887,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,6,Estados-Unidos,<=50K
48,Privado,190072,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
29,Privado,49087,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
